designation                 , ra                   , dec                 , phot_g_mean_mag, bp_rp       , parallax           , l                     , b
Gaia DR3 397772524901895296 ,  19.271182174351736  , 44.901813794646344  ,       5.438884 , 1.9029632   , 4.038446954292223  , 127.69551964679509    , -17.73259003
Gaia DR3 3489853930946424704, 182.76567512752922   , -23.60251086        ,       5.439326 , 0.06516266  , 16.33682274122043  , 291.1165225417383     , 38.34115457281471
Gaia DR3 5875338617515374464, 228.2542118          , -61.74381044        ,       5.4393687, 2.1531196   , 0.9889577891933082 , 318.87427884353224    , -3.335663853
Gaia DR3 2531931157122730368,  17.93102078424254   , -2.251174978        ,       5.4396024, 1.58918     , 5.621275141903771  , 134.83945576358164    , -64.65289227
Gaia DR3 2378896524563606144, 350.3144871          , -26.98681909        ,       5.4396467, 1.0161653   , 9.861875375350879  ,  28.149570603729526   , -69.94918559
Gaia DR3 1803318199066319872, 304.87199406633573   , 13.216683268467598  ,       5.43967  , 2.048707    , 3.8556244016118093 ,  55.215669659882046   , -12.737606
Gaia DR3 5483088260917841280,  96.76707771         , -58.00214061        ,       5.4398184, 1.4124866   , 6.212069525855027  , 267.07860526076144    , -25.89711408
Gaia DR3 6105450462589820288, 221.7715285088063    , -38.29100117        ,       5.439885 , 1.5487533   , 7.075646093052414  , 326.6237428952686     , 19.20279531418329
Gaia DR3 1879572044868061952, 333.0337722826177    , 24.95065348         ,       5.4400015, 1.6334543   , 1.7703579061627501 ,  82.96905789          , -25.30049381
Gaia DR3 4005303195341066240, 176.0547818342126    , 25.21835539168429   ,       5.4400535, 1.7348995   , 2.9405258031671186 , 216.3694649476896     , 74.80963958434052
Gaia DR3 6350676911749214464, 359.3861982085486    , -82.16991151        ,       5.4401493, 1.201395    , 10.177081968390791 , 305.14526054620364    , -34.72538648
Gaia DR3 3269395115068361856,  50.27859225         , 3.675514223041418   ,       5.4406934, 1.0929055   , 8.821038062155301  , 178.3232647583101     , -42.5438354
Gaia DR3 5856347272893478016, 185.5501028849867    , -68.30754674        ,       5.440825 , 1.2220111   , 9.123437401691488  , 300.22363685315094    , -5.589675004
Gaia DR3 65287458566524928  ,  56.20099235353907   , 24.28926774500748   ,       5.4413247, -0.021222115, 7.385246890845397  , 166.03872153247076    , -23.72860275
Gaia DR3 218954825708955776 ,  59.119555307466186  , 35.08087855943673   ,       5.4416313, -0.037411213, 2.3620113495385464 , 160.46869351410479    , -13.97377423
Gaia DR3 5126320926959261056,  37.63666385002812   , -22.54545717        ,       5.4416876, 1.9563189   , 4.936503056842564  , 206.86606328845613    , -67.0927102
Gaia DR3 1264661680178370432, 227.1481593309505    , 25.108631347133834  ,       5.441864 , 1.3933578   , 6.828145474966197  ,  37.026239139735814   , 59.24066988147813
Gaia DR3 2585868490297270144,  24.27436244166704   , 12.141825955491715  ,       5.4418836, 0.51483583  , 30.349341229786074 , 140.15496961851878    , -49.19697579
Gaia DR3 3031312261679398656, 109.06042651711851   , -15.58575539        ,       5.441996 , 0.09973812  , 12.953678022266612 , 229.59199384836512    , -1.714315522
Gaia DR3 5291028181119851776, 119.45011997217786   , -60.3025422         ,       5.4420853, 0.74453115  , 61.835996364190315 , 273.38491300875876    , -15.67591749
Gaia DR3 2285649898351302656, 337.4708227759341    , 78.82419405232763   ,       5.442163 , 0.123716354 , 13.603749479588966 , 116.1593335528485     , 17.86104934
Gaia DR3 4100608588397364480, 283.87906562461984   , -16.37745744        ,       5.4423018, 0.5990138   , 31.685583728847387 ,  18.707978227499222   , -8.265772705
Gaia DR3 4251993571231284224, 282.5835175248829    , -7.907640957        ,       5.4423766, 2.835359    , 2.3567961028468964 ,  25.760947287609337   , -3.352966313
Gaia DR3 1560127186438933760, 204.8758630406551    , 52.92145607694174   ,       5.44243  , 0.15888739  , 19.34888374650627  , 107.04920686222982    , 62.69945207008322
Gaia DR3 5209038595468151168, 130.33061919102113   , -78.9632435         ,       5.442643 , -0.1317215  , 10.16790816850499  , 292.40217948438413    , -21.65114811
Gaia DR3 1233224031399543040, 211.62329921182015   , 16.970282953317955  ,       5.442809 , 2.6797376   , 2.327535800683251  ,   6.463350062840669   , 69.89834452
Gaia DR3 6896021244468017536, 319.07404861914046   , -9.214649386        ,       5.4430156, 2.4364367   , 2.4621733118751368 ,  41.74018694965624    , -36.30243756
Gaia DR3 2031043893478042624, 301.15070699288765   , 32.21854949         ,       5.4437695, 0.82128143  , 0.509820108        ,  69.48622384079721    , 0.3894556867779918
Gaia DR3 5545412325197615744, 118.54585640369544   , -35.87726946        ,       5.4443707, -0.26455402 , 4.104783370486734  , 251.4749151818594     , -4.143546853
Gaia DR3 3801537676096572288, 162.77229084873335   , -3.092715502        ,       5.4443808, 1.6299148   , 6.1043885824284585 , 254.37446643873292    , 48.10342613206717
Gaia DR3 2927961123609078144, 108.35022168267675   , -22.67441503        ,       5.4446554, 1.666482    , 4.392262618248693  , 235.58606443001156    , -5.578099069
Gaia DR3 6548268497108478592, 348.74489981441116   , -41.10588836        ,       5.444757 , 1.2985797   , 13.993923783843503 , 351.5192586322058     , -65.7646132
Gaia DR3 6607287498148840704, 340.0923766476961    , -30.65980464        ,       5.445066 , 1.4820366   , 5.952877846437385  ,  18.01643299498921    , -61.19688823
Gaia DR3 6606118786008302720, 344.89895463645706   , -29.46228988        ,       5.445175 , 0.37727976  , 10.460589214368216 ,  20.892061737720475   , -65.328729
Gaia DR3 2022245532721403776, 289.43181874564004   , 23.02550989420483   ,       5.44591  , 0.055534363 , 1.8211744156391885 ,  56.358210514155815   , 4.853232287518768
Gaia DR3 2607506672973445248, 346.2913230873367    , -7.69376758         ,       5.4460373, 0.421144    , 14.511621578906393 ,  65.67395125667176    , -58.19954353
Gaia DR3 5419161761530143872, 148.8587785868644    , -41.58686533        ,       5.446049 , 2.8844318   , 1.580066998060683  , 271.07281353481693    , 10.146960411341801
Gaia DR3 3633360951653003776, 203.88047222348783   , -5.395825849        ,       5.446171 , 1.1401978   , 9.724082603083488  , 322.7097251510468     , 55.77390227727007
Gaia DR3 5750335076126912000, 129.9323656718547    , -9.587035855        ,       5.4461756, 4.0263085   , 2.4900361930268105 , 234.8265012016734     , 18.8720194
Gaia DR3 214125598839477632 ,  86.47509844022011   , 49.826287501970135  ,       5.446195 , 0.07728529  , 8.187595730919272  , 161.97893830775214    , 10.746315721867138
Gaia DR3 1995681125599758592, 349.17709948419514   , 53.21242349         ,       5.4463863, 0.7037349   , 48.51966055563636  , 108.90513951190465    , -7.059857708
Gaia DR3 5162217920022171136,  52.00393534275088   , -11.28679938        ,       5.446537 , 1.2208195   , 10.318105281112716 , 197.35200496284887    , -50.00782855
Gaia DR3 6390641170121520896, 346.2181314285921    , -68.81994453        ,       5.4466047, 0.49236774  , 18.645494675656266 , 316.2832262298415     , -45.4464976
Gaia DR3 6353002585000776064, 356.17139696333146   , -78.79140793        ,       5.446776 , 1.2332606   , 5.776644591429202  , 306.9831927004145     , -37.80654233
Gaia DR3 4822128906148720128,  83.28132240614411   , -35.1394938         ,       5.446808 , 1.249495    , 11.21333115765265  , 239.6195184615676     , -30.41949835
Gaia DR3 4750007506075698688,  49.36075174320272   , -47.75156438        ,       5.4468884, 1.3942351   , 6.088565925121681  , 258.8079628683953     , -54.93892472
Gaia DR3 1598335043705057280, 236.64389203034617   , 55.475127816183395  ,       5.447071 , 1.5906844   , 4.522479843404859  ,  87.27683151128912    , 47.71747633915325
Gaia DR3 4623532264081294464,  87.56982466079673   , -79.36106545        ,       5.4474545, -0.08757734 , 11.017956702293548 , 291.1325530978972     , -29.43748009
Gaia DR3 2913650636166401280,  91.63368033863665   , -23.11096284        ,       5.4475493, 0.11610079  , 6.595676739416982  , 229.45866169798495    , -19.77542209
Gaia DR3 738199432440796288 , 163.7421008816382    , 34.03459948349997   ,       5.447774 , 1.1961627   , 9.941795959455465  , 190.31426409368052    , 64.09741310018838
Gaia DR3 1692365552989740928, 184.70765754693775   , 75.16057861696932   ,       5.447877 , 0.090026855 , 10.168973219396023 , 125.72375674596144    , 41.790440515736144
Gaia DR3 4925088171405735680,   8.617616679574523  , -52.37292342        ,       5.447885 , 0.6362791   , 38.82464103446637  , 308.96543877046605    , -64.55610097
Gaia DR3 6613333300272586880, 330.81985341778454   , -31.44523605        ,       5.4479218, 3.2830586   , 3.031806791847485  ,  15.866664292978351   , -53.3009348
Gaia DR3 5502372732796307200,  97.82711247415092   , -51.82549526        ,       5.448207 , 0.7039294   , 27.12171633595461  , 260.56048192495393    , -23.99859844
Gaia DR3 1994714276926012416, 359.28513539866657   , 55.705650545492524  ,       5.4493103, 0.6447892   , 15.717192850233868 , 115.2853095           , -6.35789109
Gaia DR3 1048502435801849856, 153.78207143434912   , 59.98556669476448   ,       5.449524 , 2.0008998   , 2.964622637195839  , 150.91035662916943    , 47.76835295612791
Gaia DR3 248706373407614848 ,  56.02679076378333   , 48.523607257209676  ,       5.450496 , 1.7619538   , 4.813495929605006  , 149.98939028128646    , -5.064896984
Gaia DR3 1872046574983497216, 316.7536628          , 38.75607277205679   ,       5.4506445, 1.7153406   , 286.0053518616485  ,  82.33988             , -5.830395627
Gaia DR3 4626547056244921472,  52.49513294466308   , -78.35197064        ,       5.4515624, 1.0938363   , 9.807248722205358  , 293.7948865134493     , -35.80114348
Gaia DR3 3332037694121800960,  93.93734523073788   , 12.551063919281319  ,       5.4517765, 0.095258236 , 2.343014299535578  , 197.7075690793358     , -2.042560979
Gaia DR3 6086736499808285824, 200.23994149940202   , -46.87991608        ,       5.452213 , 1.2496228   , 8.982146918225723  , 308.16476790516833    , 15.691660616391681
Gaia DR3 83740218616410624  ,  42.133895791770826  , 18.283646586571003  ,       5.4522367, 1.3931351   , 7.301999018272555  , 158.18607337552658    , -36.44714774
Gaia DR3 1824681297718628480, 297.2444977880868    , 19.14215845780134   ,       5.452353 , 0.14206314  ,                    ,  56.482761477463335   , -3.402915285
Gaia DR3 5298453767266051328, 135.19054844232102   , -60.96379452        ,       5.4529734, 1.3377538   , 2.3388985651376557 , 278.3492655693203     , -9.651347727
Gaia DR3 2576354759779353088,  16.219455637505554  , 5.6561985119113505  ,       5.452981 , 1.717566    , 4.822499348812827  , 129.08843848309027    , -57.05480815
Gaia DR3 3577556368561071488, 185.82837949024056   , -11.81216671        ,       5.453004 , 2.449376    , 3.2721490496821706 , 292.08230086625696    , 50.46616952716324
Gaia DR3 2432711021673697920, 356.81607507422353   , -11.91154832        ,       5.453194 , 1.2067113   , 10.122653369371541 ,  75.11988163705874    , -68.59495582
Gaia DR3 429481924861315584 ,   0.4042171929551975 , 61.22279997745116   ,       5.453592 , 0.63716793  , 1.3825004403231975 , 116.97122294295293    , -1.071038783
Gaia DR3 4683888851079536512,   5.370197024721234  , -77.42692014        ,       5.454131 , 1.6086702   , 4.026248786450608  , 305.0415830856863     , -39.57836203
Gaia DR3 2513664248895784192,  34.50764165140524   , 1.7594557030687372  ,       5.4543943, 0.75359344  , 44.59628648650446  , 162.2041892165497     , -54.37277101
Gaia DR3 6762295547933876864, 286.87851636958965   , -28.63683688        ,       5.454546 , 1.7463651   , 1.613354273547716  ,   8.459733534076697   , -15.85954896
Gaia DR3 405078504793319936 ,  16.009967921262103  , 52.50189239990892   ,       5.454766 , 1.674911    , 5.034588864601409  , 124.88067540479386    , -10.32216781
Gaia DR3 3397813537708158464,  83.38179692421986   , 18.540229821699928  ,       5.454994 , 0.18484688  , 2.5408633816384865 , 187.39009656739674    , -7.837642825
Gaia DR3 5595742229452944256, 120.76726602242351   , -32.46350882        ,       5.4549966, 1.3742819   , 6.332068534608263  , 249.5207275204743     , -0.794134703
Gaia DR3 5411194700284822528, 147.67446453064946   , -46.93377829        ,       5.455289 , 1.1940818   , 5.422660016218994  , 273.81389685918094    , 5.463344417060496
Gaia DR3 4588679463472276224, 278.2082258191468    , 30.554259348226964  ,       5.4559555, -0.092766285, 9.332975471487355  ,  59.037546205302306   , 17.094583715658658
Gaia DR3 2037646495139760512, 286.6576093546303    , 28.628971799366685  ,       5.4561434, 0.40467024  , 24.421684086181983 ,  60.27821054549197    , 9.597853492793266
Gaia DR3 5679582499313038080, 137.99446514305876   , -19.7474278         ,       5.4564433, 1.1381202   , 9.687016842402747  , 248.36611871312545    , 19.14777050401144
Gaia DR3 1663104284399348992, 202.11216022639908   , 59.945941226159825  ,       5.4569545, 0.007782936 , 13.827947056492473 , 114.52614542297925    , 56.57420572
Gaia DR3 1704123214941238656, 242.70632973891884   , 75.87761974         ,       5.4570007, -0.11383438 , 5.627321264214415  , 109.67144930002064    , 35.607470817004746
Gaia DR3 772751550983964928 , 174.58481467465106   , 43.625271727103105  ,       5.4570312, 0.48060608  , 20.5973519         , 159.98743093264181    , 67.87160682420085
Gaia DR3 1722385725122129408, 222.59114289786373   , 82.51094591962678   ,       5.457237 , 0.8851385   , 22.903042301528586 , 118.48301625020385    , 33.56083265060069
Gaia DR3 5525583251467649536, 132.41310793630018   , -40.32016226        ,       5.4576755, 0.16533136  , 2.6705667888372417 , 261.3442920175147     , 2.2720923729311644
Gaia DR3 2941488793111392384,  93.78502014093718   , -20.2720465         ,       5.4576783, 1.4823909   , 4.454333463359984  , 227.50941646725374    , -16.83765042
Gaia DR3 35773474098974592  ,  44.11027389324208   , 18.022211560250028  ,       5.4576983, 0.63104296  ,                    , 160.29788285910288    , -35.62305099
Gaia DR3 2055504144523500928, 304.47710426420355   , 34.09032460864139   ,       5.457741 , 3.3781042   , 3.627050285055776  ,  72.57773694299794    , -0.914350981
Gaia DR3 6625981669722090112, 333.4354917811786    , -25.18086507        ,       5.457787 , 0.6699872   , 13.259718310334646 ,  26.98064817535559    , -54.70274784
Gaia DR3 6414684465766037248, 275.90194931118486   , -75.04418938        ,       5.4580483, 0.051255226 , 16.82584429907635  , 319.26636077599625    , -24.37550713
Gaia DR3 24525263988276224  ,  36.204501672929474  , 10.610491886630948  ,       5.4581585, -0.13712788 , 4.248273226042387  , 157.0275483979812     , -45.98822277
Gaia DR3 2191787957952122752, 322.7470323367297    , 60.45941517719424   ,       5.4582033, 0.21832657  , 1.1477346698880844 , 100.54542758668876    , 6.621746747410957
Gaia DR3 5743188422345872512, 139.17228340704375   , -8.744755787        ,       5.4582686, -0.0704236  , 4.153298442592262  , 239.72583349262635    , 26.84598197258682
Gaia DR3 4548845321128406528, 265.49428942909094   , 15.952882856962374  ,       5.4587426, 0.5410061   , 28.513142228612107 ,  39.99853007          , 22.378449071422303
Gaia DR3 4441876484858316928, 252.58098333453583   , 7.247643296318597   ,       5.458885 , 0.14959908  , 17.031241313354318 ,  25.234278461085044   , 30.177194657196384
Gaia DR3 5515464136727687296, 127.26974930114613   , -47.92889147        ,       5.459061 , -0.20491123 , 1.48041129         , 265.14281038043094    , -5.280723635
Gaia DR3 1337345922829546752, 260.91943127206116   , 37.146817359892445  ,       5.4592023, 0.025791645 , 8.910829989175383  ,  61.442997513028125   , 32.71142861299491
